"Date","Site","Type","Analysis","count","year","month","day","DOY","notes"
2022-06-13,"ODNR_1","Environmental Sonde","pH_mV",-121,2022,6,13,164,""
2022-06-13,"ODNR_1","Environmental Sonde","Turbidity",21.85,2022,6,13,164,""
2022-06-13,"ODNR_1","Environmental Sonde","pc_rfu",2.6,2022,6,13,164,""
2022-06-13,"ODNR_1","Environmental Sonde","Phycocyanin",2.55,2022,6,13,164,""
2022-06-13,"ODNR_1","Environmental Sonde","chl_rfu",4.01,2022,6,13,164,""
2022-06-13,"ODNR_1","Environmental Sonde","Chlorophyll_Sonde",15.78,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Air_Temperature",NA,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Site_Depth",NA,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Secchi",NA,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Water_Temperature",23.02,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Dissolved_Oxygen",10.62,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","SPC",414.8,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Conductivity",403.9,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","pH",8.75,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","pH_mV",-111.8,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Turbidity",40.13,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","pc_rfu",1.9,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Phycocyanin",1.92,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","chl_rfu",3.88,2022,6,13,164,""
2022-06-13,"ODNR_1_sed","Environmental Sonde","Chlorophyll_Sonde",16.18,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Air_Temperature",23.45,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Site_Depth",3.7,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Secchi",70,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Water_Temperature",22.83,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Dissolved_Oxygen",9.35,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","SPC",324,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Conductivity",311.6,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","pH",8.66,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","pH_mV",-106,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Turbidity",16.11,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","pc_rfu",0.37,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Phycocyanin",0.36,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","chl_rfu",2.66,2022,6,13,164,""
2022-06-13,"EC_1163","Environmental Sonde","Chlorophyll_Sonde",9.01,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Air_Temperature",24.32,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Site_Depth",9.4,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Secchi",550,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Water_Temperature",21.64,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Dissolved_Oxygen",9.22,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","SPC",244.6,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Conductivity",275.7,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","pH",8.59,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","pH_mV",-102.2,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Turbidity",2.32,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","pc_rfu",0.03,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Phycocyanin",0.02,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","chl_rfu",0.41,2022,6,13,164,""
2022-06-13,"Bells","Environmental Sonde","Chlorophyll_Sonde",1.71,2022,6,13,164,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Air_Temperature",26,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Site_Depth",0.7,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Secchi",20,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Water_Temperature",22.99,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Dissolved_Oxygen",5.78,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","SPC",372.5,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Conductivity",358.5,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","pH",7.83,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","pH_mV",-59.4,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Turbidity",259.94,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","pc_rfu",1.02,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Phycocyanin",1.02,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","chl_rfu",3.56,2022,6,21,172,""
2022-06-21,"Muddy_Creek","Environmental Sonde","Chlorophyll_Sonde",14.26,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Air_Temperature",28,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Site_Depth",1.2,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Secchi",20,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Water_Temperature",22.52,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Dissolved_Oxygen",8.2,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","SPC",387.2,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Conductivity",368.3,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","pH",8.26,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","pH_mV",-84.3,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Turbidity",290.02,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","pc_rfu",1.89,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Phycocyanin",1.92,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","chl_rfu",10.02,2022,6,21,172,""
2022-06-21,"ODNR_4","Environmental Sonde","Chlorophyll_Sonde",36.02,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Air_Temperature",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Site_Depth",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Secchi",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Water_Temperature",22.73,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Dissolved_Oxygen",8.64,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","SPC",384.6,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Conductivity",367.2,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pH",8.34,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pH_mV",-87.9,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Turbidity",100.64,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pc_rfu",1.5,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Phycocyanin",1.5,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","chl_rfu",9.95,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Chlorophyll_Sonde",36.88,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Air_Temperature",28,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Site_Depth",1.9,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Secchi",40,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Water_Temperature",22.85,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Dissolved_Oxygen",9.86,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","SPC",478.8,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Conductivity",458.7,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","pH",8.8,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","pH_mV",-114.1,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Turbidity",32.98,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","pc_rfu",1.38,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Phycocyanin",1.4,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","chl_rfu",7.36,2022,6,21,172,""
2022-06-21,"ODNR_6","Environmental Sonde","Chlorophyll_Sonde",25.75,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Air_Temperature",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Site_Depth",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Secchi",NA,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Water_Temperature",22.17,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Dissolved_Oxygen",8.38,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","SPC",483.3,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Conductivity",457.2,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pH",8.68,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pH_mV",-107.2,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Turbidity",89.73,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","pc_rfu",1.28,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Phycocyanin",1.29,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","chl_rfu",6.78,2022,6,21,172,""
2022-06-21,"ODNR_4_sed","Environmental Sonde","Chlorophyll_Sonde",31.4,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Air_Temperature",29,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Site_Depth",3.4,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Secchi",50,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Water_Temperature",23.12,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Dissolved_Oxygen",9.4,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","SPC",492.1,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Conductivity",475,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","pH",8.74,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","pH_mV",-111.6,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Turbidity",36.45,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","pc_rfu",3.04,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Phycocyanin",3.04,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","chl_rfu",3.19,2022,6,21,172,""
2022-06-21,"Bridge","Environmental Sonde","Chlorophyll_Sonde",12.75,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Air_Temperature",30,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Site_Depth",2,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Secchi",40,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Water_Temperature",23.71,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Dissolved_Oxygen",10.88,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","SPC",481.3,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Conductivity",468.4,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","pH",8.89,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","pH_mV",-120.1,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Turbidity",30.78,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","pc_rfu",3.79,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Phycocyanin",3.99,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","chl_rfu",3.21,2022,6,21,172,""
2022-06-21,"ODNR_2","Environmental Sonde","Chlorophyll_Sonde",12.11,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Air_Temperature",NA,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Site_Depth",NA,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Secchi",NA,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Water_Temperature",23.22,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Dissolved_Oxygen",9.98,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","SPC",482.6,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Conductivity",466.5,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","pH",8.82,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","pH_mV",-115.1,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Turbidity",30.72,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","pc_rfu",1.79,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Phycocyanin",1.74,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","chl_rfu",3.11,2022,6,21,172,""
2022-06-21,"ODNR_2_sed","Environmental Sonde","Chlorophyll_Sonde",12.36,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Air_Temperature",32,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Site_Depth",2.2,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Secchi",70,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Water_Temperature",22.91,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Dissolved_Oxygen",12.63,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","SPC",513,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Conductivity",491.2,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","pH",8.93,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","pH_mV",-120.9,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Turbidity",17.34,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","pc_rfu",1.85,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Phycocyanin",1.82,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","chl_rfu",2.88,2022,6,21,172,""
2022-06-21,"Buoy_2","Environmental Sonde","Chlorophyll_Sonde",12.29,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Air_Temperature",32,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Site_Depth",2.5,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Secchi",60,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Water_Temperature",23.77,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Dissolved_Oxygen",11.93,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","SPC",477.9,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Conductivity",465.8,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","pH",9,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","pH_mV",-126.9,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Turbidity",17.88,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","pc_rfu",1.96,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Phycocyanin",1.96,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","chl_rfu",2.03,2022,6,21,172,""
2022-06-21,"ODNR_1","Environmental Sonde","Chlorophyll_Sonde",11.22,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Air_Temperature",NA,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Site_Depth",NA,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Secchi",NA,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Water_Temperature",22.25,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Dissolved_Oxygen",9,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","SPC",472.9,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Conductivity",446.5,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","pH",8.66,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","pH_mV",-106.7,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Turbidity",23.21,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","pc_rfu",0.58,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Phycocyanin",0.57,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","chl_rfu",2.89,2022,6,21,172,""
2022-06-21,"ODNR_1_sed","Environmental Sonde","Chlorophyll_Sonde",11.49,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Air_Temperature",32,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Site_Depth",3.3,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Secchi",80,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Water_Temperature",23.54,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Dissolved_Oxygen",10.99,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","SPC",388.5,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Conductivity",377.3,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","pH",8.95,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","pH_mV",-123,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Turbidity",12.9,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","pc_rfu",0.8,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Phycocyanin",0.8,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","chl_rfu",2.15,2022,6,21,172,""
2022-06-21,"EC_1163","Environmental Sonde","Chlorophyll_Sonde",9.68,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Air_Temperature",30,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Site_Depth",9.1,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Secchi",NA,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Water_Temperature",22.93,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Dissolved_Oxygen",9.76,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","SPC",290.5,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Conductivity",277.5,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","pH",8.78,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","pH_mV",-113.5,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Turbidity",5.95,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","pc_rfu",0.11,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Phycocyanin",0.12,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","chl_rfu",1.59,2022,6,21,172,""
2022-06-21,"Bells","Environmental Sonde","Chlorophyll_Sonde",8.68,2022,6,21,172,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Air_Temperature",19,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Site_Depth",1.2,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Secchi",20,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Water_Temperature",24.17,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Dissolved_Oxygen",8.46,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","SPC",393,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Conductivity",386.8,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","pH",8.96,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","pH_mV",-124.2,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Turbidity",57.18,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","pc_rfu",1.86,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Phycocyanin",1.87,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","chl_rfu",11.69,2022,6,27,178,""
2022-06-27,"Muddy_Creek","Environmental Sonde","Chlorophyll_Sonde",43.29,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Air_Temperature",21,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Site_Depth",1.9,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Secchi",20,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Water_Temperature",24.31,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Dissolved_Oxygen",8.06,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","SPC",392.9,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Conductivity",387.7,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","pH",8.84,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","pH_mV",-117.7,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Turbidity",39.42,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","pc_rfu",1.76,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Phycocyanin",1.74,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","chl_rfu",6.45,2022,6,27,178,""
2022-06-27,"ODNR_4","Environmental Sonde","Chlorophyll_Sonde",26.69,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Air_Temperature",NA,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Site_Depth",NA,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Secchi",NA,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Water_Temperature",24.32,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Dissolved_Oxygen",8.02,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","SPC",392.9,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Conductivity",387.8,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","pH",8.82,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","pH_mV",-116.6,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Turbidity",45.26,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","pc_rfu",1.54,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Phycocyanin",1.57,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","chl_rfu",7.13,2022,6,27,178,""
2022-06-27,"ODNR_4_sed","Environmental Sonde","Chlorophyll_Sonde",29.39,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Air_Temperature",21,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Site_Depth",2.4,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Secchi",40,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Water_Temperature",23.94,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Dissolved_Oxygen",8.85,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","SPC",444.9,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Conductivity",436,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","pH",8.69,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","pH_mV",-108.8,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Turbidity",34.78,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","pc_rfu",3.14,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Phycocyanin",3.22,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","chl_rfu",5.99,2022,6,27,178,""
2022-06-27,"ODNR_6","Environmental Sonde","Chlorophyll_Sonde",22.42,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Air_Temperature",NA,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Site_Depth",NA,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Secchi",NA,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Water_Temperature",23.94,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Dissolved_Oxygen",8.72,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","SPC",442.1,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Conductivity",433.4,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","pH",8.68,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","pH_mV",-108.3,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Turbidity",34.01,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","pc_rfu",2.86,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","Phycocyanin",2.84,2022,6,27,178,""
2022-06-27,"ODNR_6_sed","Environmental Sonde","chl_rfu",6.06,2022,6,27,178,""
