"Site","Date","Type","Analysis","count","year","month","day","DOY","notes"
"EC_1163",2022-07-25,"Chlorophyll sd","sd_chl",12.7,2022,7,25,206,""
"Causeway",2022-07-25,"Chlorophyll","avg_chl",44.04,2022,7,25,206,""
"Causeway",2022-07-25,"Chlorophyll sd","sd_chl",15.4,2022,7,25,206,""
"Bells",2022-07-25,"Chlorophyll","avg_chl",14.92,2022,7,25,206,""
"Bells",2022-07-25,"Chlorophyll sd","sd_chl",2.1,2022,7,25,206,""
"Muddy Creek",2022-08-01,"Chlorophyll","avg_chl",185.08,2022,8,1,213,""
"Muddy Creek",2022-08-01,"Chlorophyll sd","sd_chl",18.1,2022,8,1,213,""
"ODNR_4",2022-08-01,"Chlorophyll","avg_chl",91.59,2022,8,1,213,""
"ODNR_4",2022-08-01,"Chlorophyll sd","sd_chl",23.02,2022,8,1,213,""
"ODNR_6",2022-08-01,"Chlorophyll","avg_chl",127.66,2022,8,1,213,""
"ODNR_6",2022-08-01,"Chlorophyll sd","sd_chl",4.57,2022,8,1,213,""
"Bridge",2022-08-01,"Chlorophyll","avg_chl",93.38,2022,8,1,213,""
"Bridge",2022-08-01,"Chlorophyll sd","sd_chl",20.7,2022,8,1,213,""
"ODNR_2",2022-08-01,"Chlorophyll","avg_chl",67.32,2022,8,1,213,""
"ODNR_2",2022-08-01,"Chlorophyll sd","sd_chl",10.14,2022,8,1,213,""
"Buoy_2",2022-08-01,"Chlorophyll","avg_chl",18.77,2022,8,1,213,""
"Buoy_2",2022-08-01,"Chlorophyll sd","sd_chl",23.7,2022,8,1,213,""
"ODNR_1",2022-08-01,"Chlorophyll","avg_chl",42.06,2022,8,1,213,""
"ODNR_1",2022-08-01,"Chlorophyll sd","sd_chl",7.69,2022,8,1,213,""
"EC_1163",2022-08-01,"Chlorophyll","avg_chl",65.11,2022,8,1,213,""
"EC_1163",2022-08-01,"Chlorophyll sd","sd_chl",0.39,2022,8,1,213,""
"Causeway",2022-08-01,"Chlorophyll","avg_chl",52.21,2022,8,1,213,""
"Causeway",2022-08-01,"Chlorophyll sd","sd_chl",5.69,2022,8,1,213,""
"Bells",2022-08-01,"Chlorophyll","avg_chl",18.65,2022,8,1,213,""
"Bells",2022-08-01,"Chlorophyll sd","sd_chl",0.28,2022,8,1,213,""
"ODNR_4",2022-08-09,"Chlorophyll","avg_chl",127.63,2022,8,9,221,""
"ODNR_4",2022-08-09,"Chlorophyll sd","sd_chl",2.54,2022,8,9,221,""
"ODNR_6",2022-08-09,"Chlorophyll","avg_chl",125.17,2022,8,9,221,""
"ODNR_6",2022-08-09,"Chlorophyll sd","sd_chl",1.27,2022,8,9,221,""
"Bridge",2022-08-09,"Chlorophyll","avg_chl",92.02,2022,8,9,221,""
"Bridge",2022-08-09,"Chlorophyll sd","sd_chl",2.98,2022,8,9,221,""
"ODNR_2",2022-08-09,"Chlorophyll","avg_chl",77.61,2022,8,9,221,""
"ODNR_2",2022-08-09,"Chlorophyll sd","sd_chl",3.12,2022,8,9,221,""
"ODNR_1",2022-08-09,"Chlorophyll","avg_chl",87.58,2022,8,9,221,""
"ODNR_1",2022-08-09,"Chlorophyll sd","sd_chl",2.32,2022,8,9,221,""
"Causeway",2022-08-09,"Chlorophyll","avg_chl",94.92,2022,8,9,221,""
"Causeway",2022-08-09,"Chlorophyll sd","sd_chl",1.42,2022,8,9,221,""
"Muddy Creek",2022-08-15,"Chlorophyll","avg_chl",39.47,2022,8,15,227,""
"Muddy Creek",2022-08-15,"Chlorophyll sd","sd_chl",11.57,2022,8,15,227,""
"ODNR_4",2022-08-15,"Chlorophyll","avg_chl",52.41,2022,8,15,227,""
"ODNR_4",2022-08-15,"Chlorophyll sd","sd_chl",42.11,2022,8,15,227,""
"ODNR_6",2022-08-15,"Chlorophyll","avg_chl",48.19,2022,8,15,227,""
"ODNR_6",2022-08-15,"Chlorophyll sd","sd_chl",5.75,2022,8,15,227,""
"Bridge",2022-08-15,"Chlorophyll","avg_chl",64.35,2022,8,15,227,""
"Bridge",2022-08-15,"Chlorophyll sd","sd_chl",23.16,2022,8,15,227,""
"ODNR_2",2022-08-15,"Chlorophyll","avg_chl",42.1,2022,8,15,227,""
"ODNR_2",2022-08-15,"Chlorophyll sd","sd_chl",3.06,2022,8,15,227,""
"Buoy_2",2022-08-15,"Chlorophyll","avg_chl",51.51,2022,8,15,227,""
"Buoy_2",2022-08-15,"Chlorophyll sd","sd_chl",1.87,2022,8,15,227,""
"ODNR_1",2022-08-15,"Chlorophyll","avg_chl",24.84,2022,8,15,227,""
"ODNR_1",2022-08-15,"Chlorophyll sd","sd_chl",13.4,2022,8,15,227,""
"EC_1163",2022-08-15,"Chlorophyll","avg_chl",10.72,2022,8,15,227,""
"EC_1163",2022-08-15,"Chlorophyll sd","sd_chl",9.21,2022,8,15,227,""
"Causeway",2022-08-15,"Chlorophyll","avg_chl",24.09,2022,8,15,227,""
"Causeway",2022-08-15,"Chlorophyll sd","sd_chl",22.18,2022,8,15,227,""
"Causeway inside",2022-06-27,"Chlorophyll","avg_chl",13.76,2022,6,27,178,""
"Causeway inside",2022-06-27,"Chlorophyll sd","sd_chl",NA,2022,6,27,178,""
"Causeway outside",2022-06-27,"Chlorophyll","avg_chl",32.14,2022,6,27,178,""
"Causeway outside",2022-06-27,"Chlorophyll sd","sd_chl",NA,2022,6,27,178,""
"Causeway outside",2022-07-12,"Chlorophyll","avg_chl",2,2022,7,12,193,""
"Causeway outside",2022-07-12,"Chlorophyll sd","sd_chl",NA,2022,7,12,193,""
"Causeway inside",2022-07-27,"Chlorophyll","avg_chl",5.24,2022,7,27,208,""
"Causeway inside",2022-07-27,"Chlorophyll sd","sd_chl",NA,2022,7,27,208,""
"Causeway outside",2022-07-27,"Chlorophyll","avg_chl",7.06,2022,7,27,208,""
"Causeway outside",2022-07-27,"Chlorophyll sd","sd_chl",NA,2022,7,27,208,""
"Muddy Creek",2022-08-29,"Chlorophyll","avg_chl",88.34,2022,8,29,241,""
"Muddy Creek",2022-08-29,"Chlorophyll sd","sd_chl",4.73,2022,8,29,241,""
"ODNR_4",2022-08-29,"Chlorophyll","avg_chl",73.68,2022,8,29,241,""
"ODNR_4",2022-08-29,"Chlorophyll sd","sd_chl",4.19,2022,8,29,241,""
"ODNR_6",2022-08-29,"Chlorophyll","avg_chl",61.99,2022,8,29,241,""
"ODNR_6",2022-08-29,"Chlorophyll sd","sd_chl",2.77,2022,8,29,241,""
"Bridge",2022-08-29,"Chlorophyll","avg_chl",31.45,2022,8,29,241,""
"Bridge",2022-08-29,"Chlorophyll sd","sd_chl",29.12,2022,8,29,241,""
"ODNR_2",2022-08-29,"Chlorophyll","avg_chl",53.74,2022,8,29,241,""
"ODNR_2",2022-08-29,"Chlorophyll sd","sd_chl",1.31,2022,8,29,241,""
"Buoy_2",2022-08-29,"Chlorophyll","avg_chl",64.27,2022,8,29,241,""
"Buoy_2",2022-08-29,"Chlorophyll sd","sd_chl",3.24,2022,8,29,241,""
"ODNR_1",2022-08-29,"Chlorophyll","avg_chl",62.53,2022,8,29,241,""
"ODNR_1",2022-08-29,"Chlorophyll sd","sd_chl",4.09,2022,8,29,241,""
"EC_1163",2022-08-29,"Chlorophyll","avg_chl",65.39,2022,8,29,241,""
"EC_1163",2022-08-29,"Chlorophyll sd","sd_chl",2.11,2022,8,29,241,""
"Causeway",2022-08-29,"Chlorophyll","avg_chl",49.85,2022,8,29,241,""
"Causeway",2022-08-29,"Chlorophyll sd","sd_chl",8.24,2022,8,29,241,""
"Muddy Creek",2022-09-12,"Chlorophyll","avg_chl",120.43,2022,9,12,255,""
"Muddy Creek",2022-09-12,"Chlorophyll sd","sd_chl",5.54,2022,9,12,255,""
"ODNR_4",2022-09-12,"Chlorophyll","avg_chl",81.56,2022,9,12,255,""
"ODNR_4",2022-09-12,"Chlorophyll sd","sd_chl",9,2022,9,12,255,""
"ODNR_6",2022-09-12,"Chlorophyll","avg_chl",77.42,2022,9,12,255,""
"ODNR_6",2022-09-12,"Chlorophyll sd","sd_chl",4.98,2022,9,12,255,""
"Bridge",2022-09-12,"Chlorophyll","avg_chl",42.39,2022,9,12,255,""
"Bridge",2022-09-12,"Chlorophyll sd","sd_chl",26.15,2022,9,12,255,""
"ODNR_2",2022-09-12,"Chlorophyll","avg_chl",60.2,2022,9,12,255,""
"ODNR_2",2022-09-12,"Chlorophyll sd","sd_chl",2.18,2022,9,12,255,""
"Buoy_2",2022-09-12,"Chlorophyll","avg_chl",63.94,2022,9,12,255,""
"Buoy_2",2022-09-12,"Chlorophyll sd","sd_chl",1.35,2022,9,12,255,""
"ODNR_1",2022-09-12,"Chlorophyll","avg_chl",70.51,2022,9,12,255,""
"ODNR_1",2022-09-12,"Chlorophyll sd","sd_chl",2.46,2022,9,12,255,""
"EC_1163",2022-09-12,"Chlorophyll","avg_chl",55.78,2022,9,12,255,""
"EC_1163",2022-09-12,"Chlorophyll sd","sd_chl",4.79,2022,9,12,255,""
"Causeway",2022-09-12,"Chlorophyll","avg_chl",44.11,2022,9,12,255,""
"Causeway",2022-09-12,"Chlorophyll sd","sd_chl",22.15,2022,9,12,255,""
"Causeway inside",2022-08-10,"Chlorophyll","avg_chl",16.16,2022,8,10,222,""
"Causeway inside",2022-08-10,"Chlorophyll sd","sd_chl",NA,2022,8,10,222,""
"Causeway inside",2022-09-03,"Chlorophyll","avg_chl",27.07,2022,9,3,246,""
"Causeway inside",2022-09-03,"Chlorophyll sd","sd_chl",NA,2022,9,3,246,""
"Causeway outside",2022-08-10,"Chlorophyll","avg_chl",23.4,2022,8,10,222,""
"Causeway outside",2022-08-10,"Chlorophyll sd","sd_chl",NA,2022,8,10,222,""
"Causeway outside",2022-09-03,"Chlorophyll","avg_chl",4.54,2022,9,3,246,""
"Causeway outside",2022-09-03,"Chlorophyll sd","sd_chl",NA,2022,9,3,246,""
